code,code_generated,name,owner,category,status,acq_date,cost,accum,book_value,remaining_life,method
AS-ARKA-0380,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0381,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0382,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0383,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0384,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0385,1,Laser Hijau Pointer Jarak Jauh 303,ARKA,Alat Pendukung,Unregistered Asset,2024-12-28,63303.0,0.0,0.0,0,
AS-ARKA-0386,1,Laser Hijau Pointer Jarak Jauh 303,ARKA,Alat Pendukung,Unregistered Asset,2024-12-28,63303.0,0.0,0.0,0,
AS-ARKA-0387,1,Laser Hijau Pointer Jarak Jauh 303,ARKA,Alat Pendukung,Unregistered Asset,2024-12-28,63303.0,0.0,0.0,0,
AS-ARKA-0388,1,Green Laser Pointer Deli 800 Mah,ARKA,Alat Pendukung,Unregistered Asset,2025-12-19,144000.0,0.0,0.0,0,
AS-ARKA-0389,1,Jas Hujan NAVY XXL,ARKA,Alat Pendukung,Unregistered Asset,2025-10-08,91200.0,0.0,0.0,0,
AS-ARKA-0390,1,Jas Hujan NAVY XXL,ARKA,Alat Pendukung,Unregistered Asset,2025-10-08,91200.0,0.0,0.0,0,
AS-ARKA-0391,1,Jas Hujan NAVY XXL,ARKA,Alat Pendukung,Unregistered Asset,2025-10-08,91200.0,0.0,0.0,0,
AS-ARKA-0392,1,Jas Hujan NAVY XXL,ARKA,Alat Pendukung,Unregistered Asset,2025-10-08,91200.0,0.0,0.0,0,
AS-ARKA-0393,1,Jas Hujan NAVY XXL,ARKA,Alat Pendukung,Unregistered Asset,2025-10-08,91200.0,0.0,0.0,0,
AS-ARKA-0394,1,Jas Hujan NAVY XXL,ARKA,Alat Pendukung,Unregistered Asset,2025-10-08,91200.0,0.0,0.0,0,
AS-ARKA-0395,1,Jas Hujan NAVY XXL,ARKA,Alat Pendukung,Unregistered Asset,2025-10-08,91200.0,0.0,0.0,0,
AS-ARKA-0396,1,Jas Hujan NAVY XXL,ARKA,Alat Pendukung,Unregistered Asset,2025-10-08,91200.0,0.0,0.0,0,
AS-ARKA-0397,1,Jas Hujan NAVY XXL,ARKA,Alat Pendukung,Unregistered Asset,2025-10-08,91200.0,0.0,0.0,0,
AS-ARKA-0398,1,Jas Hujan NAVY XXL,ARKA,Alat Pendukung,Unregistered Asset,2025-10-08,91200.0,0.0,0.0,0,
AS-ARKA-0399,1,Jas Hujan NAVY XL,ARKA,Alat Pendukung,Unregistered Asset,2025-10-08,95000.0,0.0,0.0,0,
AS-ARKA-0400,1,Jas Hujan NAVY XL,ARKA,Alat Pendukung,Unregistered Asset,2025-10-08,95000.0,0.0,0.0,0,
AS-ARKA-0401,1,Jas Hujan NAVY XL,ARKA,Alat Pendukung,Unregistered Asset,2025-10-08,95000.0,0.0,0.0,0,
AS-ARKA-0402,1,Jas Hujan NAVY XL,ARKA,Alat Pendukung,Unregistered Asset,2025-10-08,95000.0,0.0,0.0,0,
AS-ARKA-0403,1,Jas Hujan NAVY XL,ARKA,Alat Pendukung,Unregistered Asset,2025-10-08,95000.0,0.0,0.0,0,
AS-ARKA-0404,1,Kabel Panjang (Lampu Tenda),ARKA,Alat Pendukung,Unregistered Asset,2024-10-01,157500.0,0.0,0.0,0,
AS-ARKA-0405,1,Kabel Panjang (Lampu Tenda),ARKA,Alat Pendukung,Unregistered Asset,2024-10-01,157500.0,0.0,0.0,0,
AS-ARKA-0406,1,Vacum Cleaner Portable,ARKA,Alat Pendukung,Unregistered Asset,2024-12-24,210000.0,0.0,0.0,0,
AS-ARKA-0407,1,Vacum Cleaner Portable,ARKA,Alat Pendukung,Unregistered Asset,2024-12-24,210000.0,0.0,0.0,0,
AS-ARKA-0408,1,APAR Mobil 1 KG,ARKA,Alat Pendukung,Unregistered Asset,2024-09-25,187500.0,0.0,0.0,0,
AS-ARKA-0409,1,APAR 3KG TONATA (CO2),ARKA,Alat Pendukung,Unregistered Asset,2024-12-28,500000.0,0.0,0.0,0,
AS-ARKA-0410,1,APAR 3KG TONATA (CO2),ARKA,Alat Pendukung,Unregistered Asset,2024-12-28,500000.0,0.0,0.0,0,
